店铺名称,店铺链接,商品名,价格,销量,省份
京合旗舰店,//detail.tmall.com/item.htm?id=594755332067&ns=1&abbucket=3,现货发顺丰【24期免息】华为honor/荣耀荣耀20PRO全面屏手机官方旗舰店正品9X新品magic2降价了8X/20i,2499,293,安徽
蓝港数码专营店,//detail.tmall.com/item.htm?id=595632782403&ns=1&abbucket=3,【正常发货】华为HONOR荣耀20PRO全面屏麒麟980智能游戏30新品手机正品官方官网旗舰店v20pro直降,2299,559,广东
蓝港数码专营店,//detail.tmall.com/item.htm?id=606758450203&ns=1&abbucket=3,24期免息【优惠1000】HUAWEI/华为Mate30Pro5G版手机官方旗舰店正品mate30pro新款mate40折叠荣耀p40pro,5899,1073,广东
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=611583800324&ns=1&abbucket=3,【现货速发+六期免息】xiaomi/小米10骁龙8655g手机智能小米官方旗舰5G手机小米10pro尊享版小米9pro正品k30,4049,681,上海
创汇通达数码旗舰店,//detail.tmall.com/item.htm?id=606083340560&ns=1&abbucket=3,当天发【24期免息】HUAWEI/华为Mate305G版手机华为官方旗舰店华为5g手机正品直降p30智能机官网荣耀新品p40,3699,812,北京
广东电信亿品汇专卖店,//detail.tmall.com/item.htm?id=606521803176&ns=1&abbucket=3,顺丰发货【送音箱】Huawei/华为nova5z新款手机官方旗舰店5z官网直降非5g全网通nova6se千元机5i荣耀nova5z,1389,1136,广东
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=605891668832&ns=1&abbucket=3,【直降500/顺丰当天发】Huawei/华为Mate30Pro5G版官方旗舰店华为手机mate30pro5g全网通新款P正品mate40,5399,1698,上海
翼天下天翼电信旗舰店,//detail.tmall.com/item.htm?id=602852751740&ns=1&abbucket=3,【送壳膜套装到手4999元起】Apple/苹果iPhone11全网通4G手机8PXs苹果11X天翼官方旗舰店iPhone11promax,5199,3292,江苏
同步飞扬数码专营店,//detail.tmall.com/item.htm?id=606698603103&ns=1&abbucket=3,优惠1300当天发24期免息HUAWEI/华为Mate305G版手机官方旗舰店正品mate30pro5g全网通p30荣耀mate40折叠p50,3999,464,广东
oppo平实专卖店,//detail.tmall.com/item.htm?id=611868931388&ns=1&abbucket=3,【24期免息】OPPOReno3元气版5g手机新款上市oppo官方旗舰店opporeno3pro5g版0ppo未来xr17r190pp0renoace,2999,779,广东
天行健手机专营店,//detail.tmall.com/item.htm?id=613612440047&ns=1&abbucket=3,【百亿补贴/现货速发】Huawei/华为nova65G手机官方旗舰店nova5pro正品mate30全网通p30pro直降nova6se4,3499,1600,上海
vivo智轩优品专卖店,//detail.tmall.com/item.htm?id=611964536383&ns=1&abbucket=3,现货减100元vivoz6新款手机上市5G全网通vivoz6z6vivo手机vivoz5手机z5xvivoz6xx23vivo官方旗舰店,2298,1660,广东
vivo衡视专卖店,//detail.tmall.com/item.htm?id=609317899740&ns=1&abbucket=3,12期免息vivoX305G全网通手机官网vivox30全新款vivox27络vovix30por官方旗舰店x30provivonex3nex3pro,3298,832,上海
同步飞扬数码专营店,//detail.tmall.com/item.htm?id=609576785903&ns=1&abbucket=3,优惠600元24期免息当天发Huawei/华为nova6SE手机官方旗舰店正品nova6se直降mate305g全网通p20新款mate40,1799,385,广东
坚果手机旗舰店,//detail.tmall.com/item.htm?id=605657538201&ns=1&abbucket=3,【享24期免息】SMARTISAN/锤子坚果Pro3手机新品高通骁龙855Plus大电池四摄智能手机官方旗舰店,2399,4255,广东
vivo天诚专卖店,//detail.tmall.com/item.htm?id=612631372301&ns=1&abbucket=3,12期免息vivoNEX3s新品vivonex35g手机全网通vivonex3svivo5g新手机官网vivonxe3apexnex3s5g,4998,47,广东
迈微数码旗舰店,//detail.tmall.com/item.htm?id=606401165320&ns=1&abbucket=3,【领大额券低至5199起+24小时发货】Huawei/华为Mate30Pro5G版手机官方旗舰店mate30智能正品p40官网商务机,5899,1123,江苏
vivo欧曙专卖店,//detail.tmall.com/item.htm?id=605633376954&ns=1&abbucket=3,下单减100vivoiQOONeo855骁龙新品限量版vivoiqooneoiqooproiq00iqooneo855手机iqooneo5g版iqooneo2,1998,1111,上海
oppo平实专卖店,//detail.tmall.com/item.htm?id=609344556435&ns=1&abbucket=3,【24期免息】OPPOReno3Proopporeno3pro5g版手机opporeno新品reno30ppofind未来xr17pro0pp0renoacer19,3999,468,广东
中国移动官方旗舰店,//detail.tmall.com/item.htm?id=609226963605&ns=1&abbucket=3,24期分期/咨询享优惠/省700/送壕礼/HUAWEI/华为nova65G中移动手机正品官方旗舰店nova5pro5ise,2999,314,浙江
vivo铁络专卖店,//detail.tmall.com/item.htm?id=608661788751&ns=1&abbucket=3,现货速发vivoX305G全网通手机官网vivox30全新款vivox27vovix30porvivo手机vivo5G手机vivo官方旗舰店,3298,617,山东
创汇通达数码旗舰店,//detail.tmall.com/item.htm?id=606087864185&ns=1&abbucket=3,当天发【24期免息】HUAWEI/华为Mate30Pro5G版华为官方旗舰店5g全网通华为手机官网正品p30直降荣耀新款p40,5399,804,北京
oppo熊鑫专卖店,//detail.tmall.com/item.htm?id=609608673817&ns=1&abbucket=3,【24期免息5G手机新款上市】OPPOReno3Proopporeno3pro新旗舰手机正品5g新品0pporeno2acer17oppo未来X,3999,526,上海
oppo欧曙专卖店,//detail.tmall.com/item.htm?id=609845094785&ns=1&abbucket=3,【5G新款上市】OPPOReno3Proopporeno3pro手机oppo5g新手机正品opporeno35g版0ppo未来xr17r190pp0ace,3999,822,上海
君问数码官方旗舰店,//detail.tmall.com/item.htm?id=611675860352&ns=1&abbucket=3,【12期免息】vivoiqoo3新品vivoiqoo3游戏手机iqoo3高通骁龙865手机5G版全网通iqoo2电竞手机iqoopro5gx30,3598,33,浙江
中国移动官方旗舰店,//detail.tmall.com/item.htm?id=611765732121&ns=1&abbucket=3,现货速发中移动小米10Pro移动官方旗舰店全网通5G,5599,78,浙江
中国移动手机官方旗舰店,//detail.tmall.com/item.htm?id=612616159994&ns=1&abbucket=3,【12期免息/送无线充等好礼】小米10Pro全网通骁龙865处理器智能游戏5g手机小米官方旗舰店官网正品xiaomi,5699,151,广东
热图数码专营店,//detail.tmall.com/item.htm?id=613120596992&ns=1&abbucket=3,直降400+当天发+免息】nubia/努比亚红魔5G骁龙865电竞游戏手机红魔4代5g透明版144Hz刷新率新品3S红魔mars,3799,317,广东
中国移动手机官方旗舰店,//detail.tmall.com/item.htm?id=606838983961&ns=1&abbucket=3,Huawei/华为nova5Pro全网通手机官方旗舰店官网正品p30pro直降价mate30,2499,141,广东
realme官方旗舰店,//detail.tmall.com/item.htm?id=604853284728&ns=1&abbucket=3,【至高减3002399起】realme真我X2Pro骁龙855Plus50w闪充6400W四摄90Hz流体屏智能手机realmex2pro手机,2399,793,广东
绿森数码官方旗舰店,//detail.tmall.com/item.htm?id=612899897058&ns=1&abbucket=3,【24期免息】一加OnePlus7T90Hz流体屏骁龙855Plus旗舰4800万超广角三摄游戏手机,3169,194,浙江
天猫超市,//detail.tmall.com/item.htm?id=610634101207&ns=1&abbucket=3,华为HONOR荣耀V30PRO5G版手机v30pro新正品官方,3999,1121,上海
天猫超市,//detail.tmall.com/item.htm?id=611019059153&ns=1&abbucket=3,【顺丰现货急速发】Apple/苹果iPhoneXSMax手机国行正品双卡苹果11promax,5949,172,上海
天猫超市,//detail.tmall.com/item.htm?id=610795774732&ns=1&abbucket=3,【顺丰包邮】HUAWEI华为Mate20Pro手机正品全网通徕卡三摄mate,3198,102,上海
天猫超市,//detail.tmall.com/item.htm?id=610281364199&ns=1&abbucket=3,【立减200元】HUAWEI/华为nova5iPro正品手机4800万相素5ipro,2099,392,上海
天猫超市,//detail.tmall.com/item.htm?id=610725504305&ns=1&abbucket=3,Xiaomi小米手机红米K30-5G版本双模5G全网通小米k30性价比手机pro,2299,188,上海
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=605468103182&ns=1&abbucket=3,【下单立减700元】Apple/苹果iPhone11ProMax全网通4G智能手机苏宁易购官方旗舰店苹果11ProMax,9599,4234,江苏
vivo官方旗舰店,//detail.tmall.com/item.htm?id=611631821448&ns=1&abbucket=3,【领券立减100整点赠耳机】vivoZ6新品双模5g限量版智能手机官方正品旗舰店官网学生新款vivoz6vivoz5xz5,2298,10000,广东
vivo官方旗舰店,//detail.tmall.com/item.htm?id=611873634612&ns=1&abbucket=3,【新品12期免息】vivoiQOO3高通骁龙865处理器5g双模游戏快充手机官方vivoiqoo3vivo新iqooiqoo3限量版,3798,10000,广东
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=608730217096&ns=1&abbucket=3,【12期免息赠耳机】vivoX30双模5G专业影像旗舰50mm人像技术手机官方旗舰正品新款vivox305g新品手机,3298,2403,江苏
oppo官方旗舰店,//detail.tmall.com/item.htm?id=602613660417&ns=1&abbucket=3,【3.30下单立减2006期免息】OPPORenoAce骁龙855plus智能游戏手机90Hz全面屏65W超级闪充opporenoace,2999,5000,广东
荣耀官方旗舰店,//detail.tmall.com/item.htm?id=595165531751&ns=1&abbucket=3,【低至2299起】华为旗下荣耀20PRO手机新品变焦全焦段AI四摄全面屏手机官方旗舰店HONOR,2299,742,广东
荣耀官方旗舰店,//detail.tmall.com/item.htm?id=605187452799&ns=1&abbucket=3,【现货速发限时低至999元】华为旗下荣耀20青春版手机AMOLED屏幕指纹V官方旗舰店20i新品正品30,999,30000,广东
华为官方旗舰店,//detail.tmall.com/item.htm?id=606307762219&ns=1&abbucket=3,【12期免息】Huawei/华为Mate30Pro5G旗舰芯片徕卡四摄5G智能手机mate30pro5g华为官方旗舰店,5899,25000,广东
oppo官方旗舰店,//detail.tmall.com/item.htm?id=604002629541&ns=1&abbucket=3,【6期免息赠蓝牙音箱】OPPOReno2Z全面屏正品官方旗舰新品全网通4800万超清拍照智能手机R15R17,2299,1837,广东
华为官方旗舰店,//detail.tmall.com/item.htm?id=589814336859&ns=1&abbucket=3,【200优惠券+6期免息】Huawei/华为P30全面屏徕卡三摄980芯片智能手机p30华为官方旗舰店,3688,10000,广东
京合旗舰店,//detail.tmall.com/item.htm?id=590473850037&ns=1&abbucket=3,【200券+24期免息】Huawei/华为P30手机官方旗舰店正品非5g手机mate30pro直降mate30官网新品nova6se,3388,434,安徽
翼天下天翼电信旗舰店,//detail.tmall.com/item.htm?id=602802874719&ns=1&abbucket=3,抢300元劵【24期免息到手2888元】Huawei/华为P30官网正品手机天翼电信旗舰店5g手机p30pro新品nova5智能,3388,245,江苏
小米官方旗舰店,//detail.tmall.com/item.htm?id=600395804755&ns=1&abbucket=3,【6+64G低至999】红米note84800万四摄智能拍照游戏学生手机redmi红米pro小米官方旗舰店正品xiao,969,3398,北京
京合旗舰店,//detail.tmall.com/item.htm?id=590473850037&ns=1&abbucket=3,【200券+24期免息】Huawei/华为P30手机官方旗舰店正品非5g手机mate30pro直降mate30官网新品nova6se,3388,434,安徽
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=608962797645&ns=1&abbucket=3,24期免息直降300当天发Huawei/华为nova65G/4G手机5g全网通官方旗舰店p30新荣耀nova5pro直降mate30pro,2999,571,山东
广东电信亿品汇专卖店,//detail.tmall.com/item.htm?id=612452927025&ns=1&abbucket=3,6期免息可减百元送无线充xxiaomi/小米10pro骁龙8655g手机官方旗舰店5G全网通正品小米10尊享版全新k30pro,4049,181,广东
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=602669134298&ns=1&abbucket=3,当天发货/24期分期Apple苹果iPhone11全网通苹果11正品手机X国行官方xr官网8Plus旗舰店xsmax新品11promax,4948,1326,山东
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=602909085750&ns=1&abbucket=3,【当天发货/24期分期】Apple/苹果iPhone11官方旗舰店国行苹果11全网通4G手机x官方xr8plus新品11proxsmax,4928,346,上海
京合旗舰店,//detail.tmall.com/item.htm?id=606214314932&ns=1&abbucket=3,【3期免息】Huawei/华为nova5z手机官方旗舰店nova5pro新款5g直降nova6se官网p30正品荣耀9x千元机20青春i,1399,1406,安徽
vivo欧曙专卖店,//detail.tmall.com/item.htm?id=612318356452&ns=1&abbucket=3,12期免息vivoiqoo35g骁龙865官网全网通vivoiqoo865vivoiqoo3proiqoo3旗舰版vivo新iqoo3vivo5g新手机,3598,696,上海
广东电信亿品汇专卖店,//detail.tmall.com/item.htm?id=606362750741&ns=1&abbucket=3,24期免息已降500元当天发货Huawei/华为Mate305G版官方旗舰店手机mate305g全网通5g正品新款p30pro直降,3699,959,广东
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=599062237750&ns=1&abbucket=3,【至高省600】vivoZ5全网通vivoz5手机新品z5vivoz5ivivoz5xz6x27x23vivox30u3x非5gvivoz5手机,1498,1656,上海
同步飞扬数码专营店,//detail.tmall.com/item.htm?id=606698659201&ns=1&abbucket=3,优惠2100当天发24期免息HUAWEI/华为Mate30Pro5G手机官方旗舰店mate50正品5g版mate30pro新mate40折叠p50,5399,559,广东
翼天下天翼电信旗舰店,//detail.tmall.com/item.htm?id=602449841431&ns=1&abbucket=3,【送壳膜套装到手价4999元起】Apple/苹果iPhone11全网通4G手机苹果11天翼电信官方旗舰店XR国行XSmax8P,4999,1567,江苏
蓝港数码专营店,//detail.tmall.com/item.htm?id=602802912288&ns=1&abbucket=3,24期免息【优惠1000】Huawei/华为Mate30手机官方旗舰店5g正品mate30pro新款nova6荣耀mate40直降P40pro,3699,858,广东
中国移动官方旗舰店,//detail.tmall.com/item.htm?id=603654548995&ns=1&abbucket=3,现货速发选电源/耳机等中移动Xiaomi/小米Redmi红米note8pro全网通四摄手机官方旗舰店6400万主摄小金刚Pro,1249,449,浙江
oppo酷炫专卖店,//detail.tmall.com/item.htm?id=604016799564&ns=1&abbucket=3,【优惠400】OPPORenoAceopporenoace手机新款上市oppoace高达定制版r19r17K70pp0未来xreno3pro,2999,327,浙江
realme官方旗舰店,//detail.tmall.com/item.htm?id=604853284728&ns=1&abbucket=3,【至高减3002399起】realme真我X2Pro骁龙855Plus50w闪充6400W四摄90Hz流体屏智能手机realmex2pro手机,2399,793,广东
卓瓦数码专营店,//detail.tmall.com/item.htm?id=601481516534&ns=1&abbucket=3,可省430元/领200元券】华为HONOR荣耀20S手机官方旗舰店9x正品降价9xpro青春版10新款荣耀v20play3/20i,1629,935,上海
信息港数码专营店,//detail.tmall.com/item.htm?id=606209656084&ns=1&abbucket=3,Xiaomi/红米RedmiK20pro尊享版手机骁龙855PlusK30手机学生智能游戏手机redmik20Pro小米10手机正品,3099,468,北京
oppo欧曙专卖店,//detail.tmall.com/item.htm?id=609845094785&ns=1&abbucket=3,【5G新款上市】OPPOReno3Proopporeno3pro手机oppo5g新手机正品opporeno35g版0ppo未来xr17r190pp0ace,3999,822,上海
realme官方旗舰店,//detail.tmall.com/item.htm?id=601755994066&ns=1&abbucket=3,【至高立减200948起】realme真我Q骁龙712索尼4800万四摄20W闪充智能手机realmeq手机realmexrealmex50,948,6500,广东
绿森数码官方旗舰店,//detail.tmall.com/item.htm?id=605168729435&ns=1&abbucket=3,【24期免息】Apple/苹果iPhone11ProMAX2019新品全网通手机苹果11promax拍照智能手机,9599,97,浙江
三星官方旗舰店,//detail.tmall.com/item.htm?id=606101595317&ns=1&abbucket=3,【24期免息】Samsung/三星GalaxyS10SM-G9730骁龙855四摄拍照4G新品游戏智能手机,4899,133,北京
小淘器数码专营店,//detail.tmall.com/item.htm?id=596980323741&ns=1&abbucket=3,【当天发货24期免息】Huawei/华为nova5Pro手机华为5i官网官方旗舰店mate30正品nova5降价非5g新款p30,2499,526,安徽
中国移动官方旗舰店,//detail.tmall.com/item.htm?id=605744524322&ns=1&abbucket=3,128G翡冷翠直降100/送壕礼/华为HUAWEInova5z中移动手机正品官方旗舰店畅享10nova65pro5i9xplus,1499,626,浙江
oppo熊鑫专卖店,//detail.tmall.com/item.htm?id=611984046699&ns=1&abbucket=3,【24期免息】OPPOReno3元气版5G手机opporeno3元气版oppo手机正品oppo新款上市0pporeno3prorenoacer17,2999,367,上海
蓝港数码专营店,//detail.tmall.com/item.htm?id=597205354437&ns=1&abbucket=3,【优惠450元+24期免息】华为nova5i手机官方旗舰店nova5i/4e华为p30pro正品p20新款直降5pro荣耀全网通智能,1799,1431,广东
中国移动手机官方旗舰店,//detail.tmall.com/item.htm?id=602657222957&ns=1&abbucket=3,【限时24期免息/现货速发】2019新款Apple/苹果iPhone11Pro全网通苹果11新品官方旗舰iPhone11pro,8699,82,广东
坚果手机旗舰店,//detail.tmall.com/item.htm?id=605631189272&ns=1&abbucket=3,【手机耳机套餐至高省800元】SMARTISAN/锤子坚果Pro3手机+颈挂式无线蓝牙耳机套装官方正品,2398,362,广东
京联通达数码旗舰店,//detail.tmall.com/item.htm?id=597167702182&ns=1&abbucket=3,24期免息/领券减100元】Huawei/华为nova5i华为手机官方旗舰店正品nova5pro智能学生手机nova6直降9x老人机,1599,716,北京
好机会数码旗舰店,//detail.tmall.com/item.htm?id=608032619336&ns=1&abbucket=3,顺丰现货Huawei/华为P30新款手机官方旗舰店正品直降全面屏超感光徕卡三摄智能手机,3388,265,河南
创汇通达数码旗舰店,//detail.tmall.com/item.htm?id=601378225099&ns=1&abbucket=3,6+128G低至1399【24期分期】Xiaomi/小米CC9e屏幕指纹全网通4G手机官方旗舰店cc9美图定制红米note8pro青春,1399,176,北京
小淘器数码专营店,//detail.tmall.com/item.htm?id=609061050069&ns=1&abbucket=3,24期免息+直降300元当天发【新品】Huawei/华为nova65G/nova64G华为官网官方旗舰店正品P30p5g手机现货,2999,393,安徽
中国移动手机官方旗舰店,//detail.tmall.com/item.htm?id=610432691274&ns=1&abbucket=3,【6期免息】vivoiQOONeo855竞速版4G手机官方旗舰店iqooproiqooneovivox27x30,2598,20,广东
三星官方旗舰店,//detail.tmall.com/item.htm?id=612757516412&ns=1&abbucket=3,【新款12期免息国家宝藏限量礼盒】Samsung/三星GalaxyS20UltraSM-G98808K全面屏5G双模手机1.08亿像素,9999,373,北京
