店铺名称,店铺链接,商品名,价格,销量,省份
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=601880126428&ns=1&abbucket=16,【可减530元领300元券】华为HONOR荣耀20S手机官方旗舰店直降华为10x降价x910青春版20pro三际9xplay4Tpro,1569,935,山东
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=615269709446&ns=1&abbucket=16,【6期免息咨询可减320】华为HONOR荣耀30S手机5g双模全网通官方旗舰店9x正品v30pro全新品20s9xpro智能10青春,2399,343,上海
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=614758208500&ns=1&abbucket=16,【新品当天发送背包】华为荣耀Play4TPro麒麟810芯片屏幕指纹4tpro手机play3官方9x旗舰店por华为play4tpro,1499,2094,山东
聚宝康数码专营店,//detail.tmall.com/item.htm?id=616124213488&ns=1&abbucket=16,【5G新款上市12期免息】OPPOA92soppoa92s5g手机新品opporeno2za91a11xa52oppo5g手机官方正品0ppoa92s,2199,294,北京
卓瓦数码专营店,//detail.tmall.com/item.htm?id=615930487763&ns=1&abbucket=16,领40劵当天发/送护眼仪】华为荣耀Play4TPro手机官方旗舰店麒麟810芯片play3学生游戏官网正品新款30s直降9x,1499,749,上海
连盛数码专营店,//detail.tmall.com/item.htm?id=606821117106&ns=1&abbucket=16,魅族16t【现货当天发+选好礼】Meizu/魅族16t大屏娱乐旗舰手机高通骁龙855全面屏魅族16T全网通4G正品16spro,2238,514,广东
vivo官方旗舰店,//detail.tmall.com/item.htm?id=611873634612&ns=1&abbucket=16,【限时省200元】vivoiQOO3高通骁龙865处理器5g双模游戏新品手机vivoiqoo3vivo新iqooiqoo3限量版iqoo,3398,1859,广东
瑞联点卡专营店,//detail.tmall.com/item.htm?id=587473886810&ns=1&abbucket=16,【限时25】百度网盘超级VIP会员1个月百度云网盘SVIP填手机号,25,25000,湖南
京合旗舰店,//detail.tmall.com/item.htm?id=616354488439&ns=1&abbucket=16,24期分期【当天发】Huawei/华为nova7Pro5G新品手机官方旗舰店P40全网通mate30新款nova6se直降荣耀30s,2999,385,安徽
小淘器数码专营店,//detail.tmall.com/item.htm?id=605401152595&ns=1&abbucket=16,立减50元【顺丰当天发】Huawei/华为畅享10手机官网官方旗舰店正品手机畅想10plus千元机新品畅享9降价免息,999,2905,安徽
创于佳讯数码专营店,//detail.tmall.com/item.htm?id=522900342691&ns=1&abbucket=16,【4G全网通】纽曼M560正品老人机超长待机直板老年手机大屏大字大声音移动联通电信版女小学生按键智能手机,69,50000,广东
民讯通数码专营店,//detail.tmall.com/item.htm?id=614022700561&ns=1&abbucket=16,【现货速发】Huawei/华为nova64G官方旗舰店正品华为nova6手机全网通p30新款mate30荣耀pro,2999,82,北京
oppo欧曙专卖店,//detail.tmall.com/item.htm?id=609845094785&ns=1&abbucket=16,【24期免息】OPPOReno3Proopporeno3pro手机新款上市5g版正品opporeno30ppofind未来x2r17r190pp0ace2,3699,505,上海
华为莫问专卖店,//detail.tmall.com/item.htm?id=590419327446&ns=1&abbucket=16,【至高降2750元顺丰当天发3期免息】Huawei/华为P30Pro手机P30官方旗舰店直降Mate30pro正品20折叠XsP40,2888,572,浙江
爱要美数码专营店,//detail.tmall.com/item.htm?id=559115116718&ns=1&abbucket=16,4G全网通BIRD/波导A520老人机超长待机直板电信版大屏老年手机正品大字大声功能男女款按键诺基亚联通移动,148,2841,湖南
君问数码官方旗舰店,//detail.tmall.com/item.htm?id=614056612911&ns=1&abbucket=16,咨询优惠/可送6件礼/当天发/Huawei/华为p405G版手机全网通正品官方旗舰店P30promate30nova740直降+,4188,439,浙江
创汇通达数码旗舰店,//detail.tmall.com/item.htm?id=617075475984&ns=1&abbucket=16,【现货6期免息+选蓝牙手柄】Xiaomi/小米10青春版5G手机潜望式变焦智能手机官方旗舰店小米10Pro青春新品k30,2099,449,北京
千机网旗舰店,//detail.tmall.com/item.htm?id=612720732549&ns=1&abbucket=16,【1小时达】直降840Apple苹果iPhone11全网通苹果11正品手机X国行官方se官网8Plus旗舰店xsmax新品11promax,4659,746,浙江
vivo曼尼金专卖店,//detail.tmall.com/item.htm?id=616919815819&ns=1&abbucket=16,【24期免息+现货】vivoiQOONeo35g双模全网通手机骁龙865vivoiqoo3neo855vivoiqooneo3手机官方旗舰店,2698,775,江苏
守护宝大秦先锋专卖店,//detail.tmall.com/item.htm?id=610041391219&ns=1&abbucket=16,上海中兴守护宝F6S正品4G全网通学生价游戏手机全面水滴大屏安卓八核128G智能手机双卡电信指纹拍照老人手机,388,4748,广东
绿森数码官方旗舰店,//detail.tmall.com/item.htm?id=613379333800&ns=1&abbucket=16,现货【24期免息】Apple/苹果iPhone112019新款苹果11新品iphone11apple智能拍照手机,5088,5000,浙江
新信宏数码专营店,//detail.tmall.com/item.htm?id=613999884441&ns=1&abbucket=16,当天发12期分期送礼Huawei/华为nova5iPro手机官方旗舰nova6新品nova5pro直降mate30降价nova6se正品非5g,1299,113,广东
vivo铁络专卖店,//detail.tmall.com/item.htm?id=616371223079&ns=1&abbucket=16,【24期免息】vivoiQOONeo35g手机双模全网通vivoiqoo3vivoneo3官方旗舰vivo新iqooneo3vivo手机,2998,387,山东
轻松换数码旗舰店,//detail.tmall.com/item.htm?id=616635387116&ns=1&abbucket=16,咨询省100/6期免息Apple/苹果iPhoneSE2代全网通手机官方旗舰店A13仿生iphonese2苹果sexr8p11promax,3299,389,浙江
vivo智轩优品专卖店,//detail.tmall.com/item.htm?id=611964536383&ns=1&abbucket=16,下单减200元◆vivoz6新款手机上市5G全网通vivoz6z6vivo手机vivoz5手机z5xvivoz6xx23vivo官方旗舰店,2198,396,广东
民讯通数码专营店,//detail.tmall.com/item.htm?id=616946138293&ns=1&abbucket=16,【新品现货24期免息】Huawei/华为nova75G全面屏智能手机5g手机官方旗舰店p40直降价nova7pro7se,2999,57,北京
oppo平实专卖店,//detail.tmall.com/item.htm?id=609344556435&ns=1&abbucket=16,【24期免息】OPPOReno3Proopporeno3pro5g版手机opporeno新品reno30ppofind未来xr17pro0pp0renoace2r19,3699,294,广东
乐淘猫数码专营店,//detail.tmall.com/item.htm?id=610492387119&ns=1&abbucket=16,纽曼P308正品学生价全面水滴屏超薄安卓指纹大屏游戏双卡双待电信全网通智能手机送oppo小米华为荣耀红米耳机,398,772,广东
朵唯官方旗舰店,//detail.tmall.com/item.htm?id=610952860767&ns=1&abbucket=16,DOOV/朵唯X11Pro学生价游戏智能手机全面屏全网通4G千百元官方旗舰曲面正品网送老人老年oppo小米鼠华为耳机,698,2300,广东
oppo聚洪欧珀专卖店,//detail.tmall.com/item.htm?id=603621577787&ns=1&abbucket=16,【新品上市立减200】OPPOK5oppok5新款手机限量版oppo未来x0ppok5k3k70pp0k1oppor17r19r15a9xa7a5,1699,713,广东
金万吉数码专营店,//detail.tmall.com/item.htm?id=612709352636&ns=1&abbucket=16,【送原装手柄|磁吸充电线】腾讯黑鲨游戏手机35G游戏手机官方旗舰电竞手机骁龙865小米黑鲨3代3pro黑沙手机2,3379,388,广东
oppo谦亨专卖,//detail.tmall.com/item.htm?id=616414842738&ns=1&abbucket=16,【12期免息新款上市】OPPOA92soppoa92s手机正品oppo5G新品a8a91a11xa52k3k5opop手机旗舰0pp0a92s,2199,366,河北
搜酷数码专营店,//detail.tmall.com/item.htm?id=600169520353&ns=1&abbucket=16,【到手3999】蜜茶手机Apple/苹果iPhone8Plus全新官方正品国行原装iphone8plus苹果8plus苹果8P,3999,310,北京
纽曼世腾专卖店,//detail.tmall.com/item.htm?id=609706708787&ns=1&abbucket=16,纽曼P20S正品老年智能手机超长待机声音大移动联通电信版4g全网通军工三防老人手机大屏大字大声学生价手机,389,1636,广东
瑞联点卡专营店,//detail.tmall.com/item.htm?id=587474654715&ns=1&abbucket=16,【21.92元/月】百度网盘超级VIP会员1年百度云网盘12个月填手机,263,1625,湖南
vivo航鹰专卖店,//detail.tmall.com/item.htm?id=594406273308&ns=1&abbucket=16,下单减200vivoZ5x手机vivoz5x全新品vivoz6vivox20vovi官网旗舰店vivoz5vivox27z3z5ivivox21y5sx9,1298,676,浙江
小米官方旗舰店,//detail.tmall.com/item.htm?id=608384662277&ns=1&abbucket=16,【6+128G立省100】红米k30索尼6400万大电量120Hz智能游戏k20学生手机redmi小米官方旗舰店正品xiaomi,1599,10000,北京
小米官方旗舰店,//detail.tmall.com/item.htm?id=611467146894&ns=1&abbucket=16,【享24期免息向往的生活同款】小米10Pro5g手机骁龙865处理器5G手机学生拍照小米官方旗舰店官网正品米10,4999,10000,北京
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=614598877204&ns=1&abbucket=16,【新品上市】华为/荣耀305G智能手机50倍远摄麒麟985芯片李现同款快充正品官方旗舰店荣耀20荣耀30pro,2999,1634,江苏
华为官方旗舰店,//detail.tmall.com/item.htm?id=603139802198&ns=1&abbucket=16,【百亿补贴专属】Huawei/华为Mate30麒麟990芯片4000万超感光徕卡4G智能手机mate30华为官方旗舰店,3699,6000,广东
华为官方旗舰店,//detail.tmall.com/item.htm?id=601249956166&ns=1&abbucket=16,【最高直降150】Huawei/华为畅享10Plus全视屏智能手机华为官方旗舰店畅享10plus,1249,15000,广东
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=615513069062&ns=1&abbucket=16,【24期免息赠半年延保+耳机】vivoiQOONeo3骁龙865处理器144竞速屏官方旗舰游戏拍照5g手机vivoiqooneo3,2698,2968,江苏
荣耀官方旗舰店,//detail.tmall.com/item.htm?id=605187452799&ns=1&abbucket=16,【128GB送车载充电器】华为旗下荣耀20青春版手机AMOLED屏幕指纹V官方旗舰店20i新品正品30拍照手机,1099,8500,广东
广东电信亿品汇专卖店,//detail.tmall.com/item.htm?id=611584920905&ns=1&abbucket=16,24期免息咨询减520+送无线充/小米背包xiaomi/小米10手机5g官方旗舰店全网通小米10pro尊享骁龙865小米10青春,3899,677,广东
深蓝港数码旗舰店,//detail.tmall.com/item.htm?id=615627557658&ns=1&abbucket=16,新品【当天发+送好礼】华为Honor/荣耀Play4T手机新品6+128GB大内存AI/摄影官方旗舰店30全新SX游戏手机,1199,501,广东
荣耀官方旗舰店,//detail.tmall.com/item.htm?id=614198157136&ns=1&abbucket=16,【晒单赢自拍杆】华为旗下荣耀畅玩9A新品手机超长续航官方旗舰店全新30正品X学生老人机手机,899,7500,广东
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=603192746300&ns=1&abbucket=16,24期免息/送无线充Apple苹果iPhone11全网通智能4G苹果11手机8pse官方xsmax旗舰店正品X苹果iPhone11pro,5068,319,山东
广东电信亿品汇专卖店,//detail.tmall.com/item.htm?id=615095973583&ns=1&abbucket=16,新品【现货送手环】华为HONOR荣耀Play4TPro手机麒麟810官方旗舰店play3学生4tpro官网正华为荣耀play4tpro,1199,1792,广东
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=611956744022&ns=1&abbucket=16,【立省200】vivoZ65G全网通手机新款vivoz6z6vivovivoz5z5iz6xvivoz5xvivox27pro手机vivo官方旗舰店,2198,934,上海
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=611999840080&ns=1&abbucket=16,立减200当天发vivoz65g手机全网通vivoz6z6vivoz6xvivox27vivo官方旗舰店z5xiqoo35gvivo手机,2198,643,山东
vivo官方旗舰店,//detail.tmall.com/item.htm?id=606827865813&ns=1&abbucket=16,【256GB低至2298元】vivoS5新品智能新手机官方旗舰店官网正品vivos5限量版x30x27s1Pros6,1998,2729,广东
深蓝港数码旗舰店,//detail.tmall.com/item.htm?id=614605010527&ns=1&abbucket=16,6期免息【送碎屏险+当天发】Huawei/华为P40Pro5G手机新款官方旗舰店mate305G版正品荣耀30pro直降全网通,4188,579,广东
oppo官方旗舰店,//detail.tmall.com/item.htm?id=616283306500&ns=1&abbucket=16,【新品上市3期免息赠耳机】OPPOA52128G星阵AI四摄5000mAh超大电池18W疾速快充全网通手机a52a11a5a8,1599,861,广东
京合旗舰店,//detail.tmall.com/item.htm?id=608801385005&ns=1&abbucket=16,领券减200[24期免息】Huawei/华为nova65G/4G手机官方旗舰店p40pro正品nova7直降nova7se官网mate30荣耀30,2999,1210,安徽
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=611956744022&ns=1&abbucket=16,【立省200】vivoZ65G全网通手机新款vivoz6z6vivovivoz5z5iz6xvivoz5xvivox27pro手机vivo官方旗舰店,2198,934,上海
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=616896318226&ns=1&abbucket=16,咨询优惠【当天发货/6期免息】Huawei/华为nova7SE5G手机全网通官方旗舰店新品直降nova6荣耀30promate30,2399,455,上海
京合旗舰店,//detail.tmall.com/item.htm?id=606120485730&ns=1&abbucket=16,现货顺丰【24期免息】Huawei/华为Mate30(5G)手机官方旗舰店正品直降nova7pro降价nova6se新品p40pro荣耀,3699,1156,安徽
天讯蓝图数码专营店,//detail.tmall.com/item.htm?id=616750298115&ns=1&abbucket=16,[新款现货]诺基亚2204g全网通老年手机移动联通按键大字大声超长待机电信学生儿童备用老人机官方旗舰店正品,299,774,广东
聚宝康数码专营店,//detail.tmall.com/item.htm?id=616124213488&ns=1&abbucket=16,【5G新款上市12期免息】OPPOA92soppoa92s5g手机新品opporeno2za91a11xa52oppo5g手机官方正品0ppoa92s,2199,294,北京
进隆数码专营店,//detail.tmall.com/item.htm?id=606520519993&ns=1&abbucket=16,R20全新上市正品2020新款手机智能超薄水滴屏4G全网通学生价安卓游戏全面屏送小米oppo华为荣耀红米耳机SAILF,358,3193,广东
君问数码官方旗舰店,//detail.tmall.com/item.htm?id=616641185498&ns=1&abbucket=16,咨询专享优惠/6期免息/Huawei/华为nova75G手机全网通正品官方旗舰店6se55i4p40Pro直降荣耀30s,2399,274,浙江
千机网旗舰店,//detail.tmall.com/item.htm?id=613887267266&ns=1&abbucket=16,【1小时达】直降840/Apple苹果iPhone11全网通苹果11正品手机se国行官方xr官网8Plus旗舰店xsmax新品11promax,4659,217,浙江
小淘器数码专营店,//detail.tmall.com/item.htm?id=596980323741&ns=1&abbucket=16,【咨询立减200】24期免息Huawei/华为nova5Pro手机华为官网官方旗舰店正品nova5降价非5g华为新品nova7,2299,399,安徽
智宏新创数码专营店,//detail.tmall.com/item.htm?id=616127721657&ns=1&abbucket=16,【5G新品上市】OPPOA92Soppoa92s手机opop新r17a11xr9sa91a52k5a90pp0reno3官方旗舰店0ppo手机a92s,2199,418,北京
骏灿数码专营店,//detail.tmall.com/item.htm?id=616636831595&ns=1&abbucket=16,【新款上市】OPPOA52oppoa52手机全网通官网a52oppoa11a9a11xa8a5a91k50ppo手机官方旗舰店r17r15,1599,341,广东
纽曼易为理想专卖店,//detail.tmall.com/item.htm?id=614018971833&ns=1&abbucket=16,纽曼P10老人手机智能大字大声大屏移动联通电信4G全网通老年手机超长待机防水防摔军工三防手机诺基亚品质,388,862,广东
oppo谦亨专卖,//detail.tmall.com/item.htm?id=616414842738&ns=1&abbucket=16,【12期免息新款上市】OPPOA92soppoa92s手机正品oppo5G新品a8a91a11xa52k3k5opop手机旗舰0pp0a92s,2199,366,河北
飞利浦添源专卖店,//detail.tmall.com/item.htm?id=607691396559&ns=1&abbucket=16,Philips/飞利浦E219翻盖老人手机超长待机大屏大字大声老年手机老人机双屏手机男女款备用学生按键4g正品,289,1738,广东
进隆数码专营店,//detail.tmall.com/item.htm?id=601526037041&ns=1&abbucket=16,正品P9水滴屏全网通4G学生价游戏超薄安卓大字大声超长待机智能手机送小米鼠荣耀oppo华为耳机DOOV/朵唯P40,489,1395,广东
连盛数码专营店,//detail.tmall.com/item.htm?id=607744258581&ns=1&abbucket=16,现货顺丰发货】Xiaomi/小米RedmiK20全面屏红米K20pro手机尊享版骁龙855官方旗舰note8新小米9pro正品k30,1818,119,广东
伟业恒通数码专营店,//detail.tmall.com/item.htm?id=563982581047&ns=1&abbucket=16,Philips/飞利浦E183A老人机大屏大字大声4G全网通老年机超长待机直板老年手机双卡双待按键老人学生备用手机,149,4040,广东
搜酷数码专营店,//detail.tmall.com/item.htm?id=605017504782&ns=1&abbucket=16,蜜茶手机苹果6splusApple/苹果iPhone6sPlus手机全新正品国行全网通iphone6splus6splus苹果6plus,2399,472,北京
oppo官方旗舰店,//detail.tmall.com/item.htm?id=603065466810&ns=1&abbucket=16,【购机赠耳机】OPPOA11x大电池超长续航大内存4800万超清四摄学生视频超防抖全面屏手机,1599,1190,广东
好机会数码旗舰店,//detail.tmall.com/item.htm?id=616514172493&ns=1&abbucket=16,【6期免息现货】Huawei/华为nova75G手机智能拍照游戏手机官方旗舰店mate30pro5g直降P40nova6官网5pro,2999,143,河南
中国移动官方旗舰店,//detail.tmall.com/item.htm?id=616170709933&ns=1&abbucket=16,【24期免息/现货速发】iPhoneSE/苹果se2/iPhoneSE2/中国移动官旗/全网通手机官方旗舰店A13iphone11xr,3499,340,浙江
同步飞扬数码专营店,//detail.tmall.com/item.htm?id=617149959381&ns=1&abbucket=16,【当天发24期送1800礼】Huawei/华为nova7SE5G手机官方旗舰店正品nova7全网通p40pro5g荣耀p30直降nova6se,1999,574,广东
oppo欧曙专卖店,//detail.tmall.com/item.htm?id=616625899110&ns=1&abbucket=16,【12期免息】OPPOA92soppoa92s手机新款上市oppo92s新品oppo5g全网通正品opop未来x限量版a92a91,2199,256,上海
